"","ENSG00000005381","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000086548","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000103037","ENSG00000112077","ENSG00000114739","ENSG00000115423","ENSG00000117519","ENSG00000117560","ENSG00000117643","ENSG00000118113","ENSG00000124107","ENSG00000124469","ENSG00000128596","ENSG00000132386","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000152583","ENSG00000154016","ENSG00000155275","ENSG00000156042","ENSG00000159899","ENSG00000163687","ENSG00000165138","ENSG00000166428","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000181007","ENSG00000184206","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197353","ENSG00000197457","ENSG00000198178","ENSG00000198502","ENSG00000198610","ENSG00000211786","ENSG00000211793","ENSG00000211800","ENSG00000213160","ENSG00000225113","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000266371","ENSG00000268632","ENSG00000269161"
"VU431-1-GBM-vIII",-0.238980407067711,-1.48158267210095,-1.40731589086058,0.754177432009767,-1.37212721373308,-0.501137075721639,-0.00627735920440653,-0.498102371568935,0.80478760225951,-1.08529891269153,1.43871902695785,-0.915249165930801,-1.64241675945538,-1.12275103912649,-0.403157538731355,0.510180022118186,1.22174395286278,0.304208785174514,0.682713547741658,-1.5857918128829,-0.484895241450458,-0.255443284431802,-1.61820019905085,-1.11059698438897,-0.825367445249926,-0.946014971708681,-1.34068227480248,-1.39219260297501,-1.58832259691685,-0.692088381958015,-0.895206802132094,0.08652486932085,-0.888867026684225,-1.48075760817949,0.666787602953218,-1.46681706437632,-1.1626795434291,-1.0468281595681,-1.50837288817703,-1.51170957209179,-1.56243851975209,-0.756688561643446,-1.40124496727061,0.052028222977666,6.67445730103212,-0.344324008364186,-0.880018422814048,0.877824791064798,-0.0458963272199696,-1.49005252422175,-0.886108160892311,-0.418559521487827,-0.653033767953616,-0.984043524652399,-1.78014983496261,-1.22665700788593,-0.360248972144146,-0.759951878726704,-0.614695028752528,-1.60042122723247,-0.18638827066443,0.435380963553792,0.0992141030359581,-1.31957034008327,-1.46014306169247
"VU436-1-GBM-vIII",1.3199132387611,-1.14994856091007,-0.929007230405479,-0.175679582630011,5.5421398561203,-0.401483209787704,-0.978336778128623,-0.133815821066808,0.591696416985161,-1.15931713185344,-0.498112781337101,-0.997473064407799,-1.26906620988709,-0.621789365648884,-0.492178700833502,-0.527878986494779,6.65297440169228,1.89156045266282,3.07471565826431,-1.1806617344191,1.52479425019659,0.313243381149818,-1.31400305308595,-0.690580606309485,0.838412090218694,-1.01650666379725,-0.311681917716369,-0.998648459070524,-1.16515822952455,-0.128638485305709,-1.2521722634369,0.0425674517266695,0.876211605210832,-1.07982240542496,-0.536613715432748,-0.906385088671088,-0.709411942393635,-1.12470468887897,-1.16412981696909,-1.10955165708532,-1.23870122884933,-0.832093614394771,-1.01874542963823,-0.627779079058485,2.90485240551472,-0.408281607785684,-0.952405314214523,-0.455139799629402,0.616419279936788,-0.411268806944971,1.4051971454786,-0.168005024957738,3.09501332398906,-0.346776054992657,-1.39421092612743,-0.825519329088329,-0.730536565735943,-0.578396544860263,-0.682444411680658,-1.25577535736606,-0.577590620922027,-0.50575444957087,1.63796799359257,-0.125432201760741,0.229992819180612
"GBM-438",1.18740772876275,-1.31100276311148,0.990343132505706,-0.476206551983274,-1.01390199019253,-1.34876383899432,-1.21940739737774,-1.21119781885912,-1.04313311890384,-1.34848640820263,-0.817062793609616,-1.21749095815555,-1.45741913494883,-0.863899823050798,-0.753411332525329,-0.785575983419032,0.299995186418024,0.948134015628092,-0.742164054481992,-1.3813346982035,-0.238406913311888,-1.3681026213413,-1.46411407850502,-0.931152232094352,-1.19897115762538,-1.20451050312335,-1.16071057558167,-1.223966439867,-1.39889937815148,-0.421654011072182,-1.44326704694997,-0.242847663342159,-1.20842368374355,-1.31314314321458,-0.803761707310563,-1.14387647657418,-0.969324347695953,-1.31823271011278,-1.33742140455548,-0.00633919456236653,-0.859432351219096,-1.05095184840122,-1.22762443213436,-0.89129822548134,0.836493359667548,-0.684083278712366,-1.14923057125976,-0.729359173378057,-0.870598095339488,-1.27249099205801,0.575492555417844,-1.111674541767,-0.273899586702358,-0.666719853818014,-1.56977386244997,-1.0558006091699,-0.942776981929282,-1.23100064256194,-0.886018915146858,-1.41470668553211,-0.815717899416448,-0.766808975072964,1.75964545256935,-0.412352393418855,-0.194672065317852
"VU439-1-GBM-vIII",-0.163742593041277,-1.47507003469917,-1.39058755420941,0.342431158333987,-0.0819746354111429,-1.50918742453022,-1.37837141005333,-0.159066426908714,0.508077026468194,-1.50488385443782,-1.09291751958568,-1.40181607050251,-1.63380247716649,-1.1031646646984,0.238318293557245,-0.950594860995999,-1.06090435240475,-0.745780180474865,-1.05503144502009,-1.57552325397863,-0.450731453583849,-1.53287327587103,-1.6131290895653,-1.09538099257655,-1.36951843892284,-1.34128899753853,-1.3304569622592,-1.38018935256828,0.583595969136332,-0.653242721798355,-1.60141829613412,-0.497705804425299,0.00534883538926789,-0.93124892179868,1.14264241302702,-1.41802054843859,-1.14425860716776,-1.52253069220352,-1.50118044336355,-0.2356830925083,-1.55553395783565,-1.22750040794107,-1.39080862454551,-1.05028646695984,0.449251135509228,-0.915191415439422,-1.29187692736,0.0491538988642444,-1.01249082517774,-1.47849667887492,-0.269277615565529,-1.36328539483441,-0.59642648109403,-0.946002710063094,-1.76864390486683,-1.21347127293474,-1.09261399657891,-1.3720686296193,-1.01344950744486,-1.59377057496431,-0.450865539383982,-0.990615819766508,0.591964142771231,-1.30471822108099,-1.4494315760632
"GBM-440",6.28059251328052,-0.496011995698901,-1.3834029659412,-0.0184909864963917,5.03181695844687,-1.50411652680808,-1.37229963006226,0.957761834090357,0.228223241993379,-0.721889760771997,1.09716288340886,-0.84424131786986,-1.6281885271053,-0.0553873033406897,0.471988520694408,1.15199755907978,5.61177656520506,2.98610892439561,6.02374023699467,-1.5704026707858,1.27648243826226,-1.00176564015915,-1.19726473634392,-0.53593708819004,-1.36188702182599,-0.593103266963493,-0.818467422406083,-1.3750032659017,-1.56879804371219,0.461074604608869,-1.11356722934011,3.0988150186385,0.702773878405812,0.267216757357415,1.67327366913014,4.19786251171915,-1.13635017498399,-1.5180496021302,-1.03534297711229,-1.49395731279873,-1.10546438228025,-1.22203472993204,-1.38627806573732,-1.04226397411642,3.30388717839515,-0.252602573579716,0.0299484756028801,0.566117572835248,-0.507995670492084,-1.47348692426362,-0.24375352217656,-1.35168463581261,-0.572769144985727,2.57731900827856,-1.75745176235182,-0.671587099894911,-0.0242706797296357,-1.36959592324542,-1.00922670764507,-1.58460529012151,-0.0889553537562862,0.342833680030706,2.13649947193387,-0.363636996998807,-0.911644413859342
"VU443-1-GBM-WT",0.760754199571454,-1.33010025045241,-1.19885898928549,-0.496425110840211,-0.160555545917421,-1.37548849403773,-1.24799307248868,0.749586505774686,-0.348151916864538,-0.793712153020388,4.87308081273185,-1.24358024290064,-1.47975365061391,-0.892608800104115,-0.775108323652855,0.678412313121787,2.56361904319657,0.889103065729074,-0.780800041309458,-1.40513009958488,-0.261388710433371,-1.39339061958676,-1.48191394568321,1.03382445568995,0.446218573630786,-1.2268036248954,-1.18466334871335,-1.25068419840499,-1.42661593919703,-0.446055290656204,-1.46592668674313,-0.269877353962109,-0.0739381504476777,0.429389032922863,-0.835439585461559,-1.17203773354273,-1.00014424436531,-1.34118087840091,-1.35796997674413,-1.36779002368789,-1.44631648616339,-1.07690362299802,-1.25239288928377,-0.922545802347481,0.794916815667345,-0.716787292933266,-1.17256971922,-0.761875561943032,-0.25266126173086,-1.29678776864486,-0.726382561551228,-1.13829732020684,1.12766938732467,-0.704658153870787,-1.59059176665941,-1.08310690587684,-0.967944028836992,0.0925836642123361,0.0785800326196019,-1.43355244668731,-0.843954559028039,-0.797764302086633,-0.255995348177748,-1.14463329500038,-1.28435891101549
"VU445-1-GBM-WT",-0.539304014526559,-1.26356441456925,-1.09919402146178,-0.391666925290961,-0.930259702831973,-0.591389601758852,-1.14840029602357,-1.1356961594361,-0.211464738921282,-1.29276679367365,-0.723116397657711,-1.15268491530495,-1.40193997584652,-0.79258643844511,-0.676465531276981,-0.709671599731538,-0.595644614259165,-0.392912940486623,-0.646191878840568,-1.32222668444859,-0.180698127858225,0.280549669551507,-1.41989903135614,-0.860292108748536,-1.12160503480309,-1.14913416686311,-1.10121164883342,-1.15759926186262,-1.33005116478193,1.08757522058106,-1.38698027627907,-0.175474876924702,-0.394004860783477,-1.24441876142196,-0.725073542842748,-1.07392363410791,-0.892767417763994,-1.26122923179002,-1.2863785468157,-1.27241425661818,-1.36963746792836,-0.986487382126996,-1.16609933817144,-0.813678933685868,4.36075926132007,-0.602846182038617,-1.09125589554189,-0.648588140700171,-0.805318987435612,-1.21213755730489,-0.609495835730107,-1.04554329527132,2.02825668709335,-0.572480739065687,-1.51806198129116,-0.987971496498877,-0.880261787041436,-1.18526691726886,-0.826056255882219,-1.36789362733949,-0.745577756034752,-0.689915634818437,-0.159398499779985,-1.04720388730588,-1.20055208510801
"VU454-1-GBM-WT",0.843614413758175,-1.49432587647189,-1.44167912819722,-0.250091102729798,-1.43780668473914,-0.362799820971476,0.356673345981821,-1.48010128947598,1.05289860590626,-1.52905636502746,1.34342763287128,-1.43935067333182,-1.65913983724375,-1.16265369898621,0.313276242171653,-1.00626691440578,-1.23122270069615,0.387960788427286,0.957953339301926,-1.60644977444166,-0.0573294920894244,-1.5646363569108,-1.62808912871016,-0.718850332060626,-0.941184718467052,-1.36435568427645,-0.7175139885846,-0.736802626496463,-0.172508842579656,0.146848861462932,-1.62553813400787,1.24942531770851,-1.47444857906211,0.601969400291768,-0.602452328456459,1.97485121906606,-0.197955429122612,-1.14737999377434,-1.52254606103024,-1.11214630703954,-0.843213989850444,-1.26538111923898,-0.771956241680715,-1.10728126806285,2.67886240422345,-0.13749059102813,-1.31821335683242,0.238097154785797,-1.04881357243714,-1.51329746168969,-0.136747795565064,-1.41367816790756,1.67949231202627,-1.06536947400782,-1.79613888358636,-1.25328574068671,-1.12602263101198,-0.875088336189678,-1.04211026844004,-1.61347734021984,-0.606806929585107,-0.565161867514117,0.975010679646417,-1.34982036615249,-1.48161765668354
"VU456-1-GBM-WT",-0.769316113628519,-1.40227703395538,-0.61578258982597,-0.570972571342779,-0.340413550129307,-1.46053135199295,-1.3261890331468,-1.35646760845151,-1.18171046849503,-1.45569433900377,-0.984958821372397,-1.34218173026793,-1.5641644148691,-1.00111111689465,-0.82458300163473,-0.892896960420901,-0.901423967784607,2.74960577814639,-0.926820363610808,-1.49506211541551,-0.346264010524172,-0.878838816231247,-1.54918652121981,-1.04716601630164,-1.30687244615951,-1.31026002620703,-1.2751901331933,-0.3475057829254,-1.52061506351894,1.63524862958123,-1.55156622069904,-0.370793417813711,-1.34086821343838,-0.78269255495845,-0.95516252661714,0.429875447541282,-1.08701451776983,-1.42791087302026,-1.43563097055333,-0.448132777862311,-0.475880854447016,-1.17498540638403,-1.34600245882872,-0.992121807868262,0.640806270746577,0.711320158119436,-1.25854723153026,-0.824079513052218,-0.973236901547996,-0.104095239598231,0.336450343691796,-0.0871153585950862,-0.432420176768001,-0.832764652482655,-1.66927067023903,-1.16905240085766,-1.0563382334789,0.507188157952716,-0.981789294918285,-1.00769402616996,-0.29312601422786,-0.914756443316652,0.402064020773452,-0.582166638855947,-1.37527092931818
"VU468-1-GBM-WT",0.101216781843114,-1.38517614774143,-1.28135795331459,-0.553621762358146,-1.1446829246553,-1.45103554528325,-0.645344778356854,-1.32925027634712,-1.15574701279958,-1.43560816785266,-0.963954967887891,-1.31882002399398,-0.628755285888661,-0.975403601495197,-0.813902668867847,-0.881717072057463,-0.863726619451373,-0.600803637343172,-0.892223685906301,-1.47375447194525,-0.326488891346807,-1.4663195431225,-1.53324759177827,0.0358112854186933,1.1746668232575,-1.29109552168004,-0.285922847790846,-0.0577940956103942,-1.50654867810126,-0.515964017296805,-0.631568872327443,0.895797923283084,-1.31605378533031,0.168408018132381,-0.926796502328773,-1.25325294623752,-0.361447076273837,-1.40736188625,-1.41723070728393,-1.43894821662953,-1.5097885336169,0.160166130772768,-1.32382349047306,-0.980949172416234,1.32088103096761,-0.811103518728482,-1.23987828672543,-0.811387586027781,-0.965453789557769,-1.36685807411815,0.380176863108872,-1.21507566202344,-0.402644821729022,0.0517925089884916,-1.65062923303093,-1.15811956683495,-1.04052413667065,-0.829207030190098,-0.975432213612067,-1.48790238221482,-0.906449825380791,-0.887037429002041,0.912636431503005,-1.2252817452661,-1.35373109330691
"GBM-471",0.885943639287554,-1.47201460363603,0.547668962666989,-0.648845150903857,-0.0385733658309295,-1.50377173612737,-1.37188707523074,-1.41524661408634,-1.23974739810293,-1.50111848812113,-1.07648866515752,-1.39608094650132,-1.62781039187593,-1.09414633603139,-0.871561658032951,-0.368957562452042,3.59921724127277,2.45690208635515,1.26331317550055,-1.56995808446487,0.185726257476088,0.0804516945466154,-1.60943476962388,-1.08835477501904,-1.36136963255854,-0.885206836485436,-0.817104120707764,-1.37465032808299,-0.65014001422963,-0.635718217057281,-1.5961454033899,-0.478584398092597,0.357956045766271,-1.46224687431986,-1.04565259160492,-1.39639344546772,-1.13581303128884,-1.51774407742862,-1.49781748749981,-1.49359443836667,-0.113214885223213,-1.22166224358887,-1.3859692745291,-1.04171893114678,3.8363413044628,3.81506581003607,-1.28775846530328,-0.880422647572449,-1.0068446535619,-1.4731456200569,-0.851931982532669,-1.35039624806929,-0.571175414061232,-0.180102142488059,-1.75644429678298,-0.332288629951261,-1.08740641021252,-0.0136516112015104,-0.243609795571579,-1.58369326481428,-0.955414730500236,-0.98049579310272,1.54592572342524,-1.29787959303887,-1.44446373934386
"GBM-475",-0.776255654597199,-1.40772641019597,-1.31513630977644,-0.576455043045851,-1.18444306787783,-1.46356224507536,-1.32974139816753,-1.36231228268649,-1.18998399518952,-1.462095007511,-0.141601883634339,-1.34962618229902,-1.57053746158659,-1.00930308553708,-0.827942403150352,-0.896414805668255,-0.913436622086276,-0.630661175826527,-0.937844956788476,-1.50185201885192,-0.352515128566319,-1.49064415605295,-1.55426562778262,-1.05011870856643,0.912997005035312,-1.31254953416982,-1.28202494190243,-1.33753934929285,-1.52384184612044,-0.544267993149028,-1.55803204002411,-0.378298892974486,-1.34877559047511,-1.42083749734406,-0.964201656920867,-1.28650568385447,-1.09047449922692,-1.43445902256486,-1.4414944068821,-1.45199721056763,-1.5243142546293,-1.18239062055511,-1.35266804589639,-0.995643708501657,1.67187331765024,-0.841364429996622,-1.26109240808437,-0.828080159804738,-0.97567438694222,-1.39554764353908,0.322624713758174,-1.24651176826978,-0.44190725100385,-0.839423575412955,-1.67521095916567,-1.1725360985452,-1.05859537780913,-0.539732629696284,-0.983774908208668,-1.51015540705619,-0.918466960842594,-0.92358939712553,-0.367562433476194,-1.25643776638321,-1.38213482333617
"GBM-476",1.38309702712505,-1.39802726384168,-1.30060782153417,-0.566681064359524,-1.16734173928087,-1.45816923719524,-1.3234206628673,-1.34970378328452,-1.17525824627202,-1.45070269068867,1.71324035344213,-1.33637607318759,-1.55919430778209,-0.994722498826836,-0.821948177930966,-0.890138308799901,-0.892055736085505,-0.617847424027261,1.15474872549699,-1.4897669169515,-0.341371706346172,-1.48333638913967,-1.54522551094598,-1.0448494662531,-1.3036042472155,-1.30609704994474,-0.685752383728426,-1.33192270638349,-1.51810117823724,-0.532122830296811,-1.5465237636333,-0.364926755679731,-1.33470153800163,-0.775710707848916,-0.193687505777074,2.82928948136002,-1.08384742964587,-1.42280420961402,-1.43105829005314,-1.44637825803392,-0.322223837130709,-1.16921034948204,-1.34049072594591,-0.989362109123481,3.65679058691774,-0.832916344515651,-1.25558370884529,-0.820944631219698,-0.371657554810274,-1.38320790544441,-0.786699648771815,-1.23299071076959,-0.425020788619809,1.90667298276291,-1.66463805519603,-1.16633543821099,-1.05456421701386,-1.31489805325318,-0.98022726731082,-1.00119959630083,-0.913343418211897,-0.907867944256333,0.874847420061207,-1.24409982447472,-1.36991802829368
"GBM-480",1.70846313066924,-1.43830711274764,-1.35694668757821,-0.606770226636491,1.32495009949475,-1.48060531777828,-1.349720923251,-0.291847471858665,4.5554517394036,-1.48411880378545,0.26451776755042,-1.37551298213932,-1.606301599978,-1.05527461426004,0.384129933054974,-0.290858925126212,5.5850878261105,5.52841879520754,3.52029840338334,-1.53995546559079,0.993731687373769,-0.934895370848995,-1.58276845822927,-1.06630511320598,-1.33470716589198,-1.32534831089165,-1.31026004228897,-0.421924410365654,-1.54200987342036,0.583769825201876,-1.57823939412729,1.30748200496901,-0.052168850293266,0.566563025278825,-1.01078091611938,8.76908230672085,-0.460114153285041,-0.906402557952761,-1.4743987237037,-1.46976493489588,-0.395911003118349,-1.20325415440168,-0.805887315523007,1.12282448267192,1.16912006040855,-0.160520411522041,-1.27467350989357,0.878171596072773,-0.0870744641863999,-1.43445393966601,-0.157999893160509,-1.28914267850594,3.34444146001359,-0.876523760461175,-0.596444479684603,-1.18822420261713,-0.523476257612824,-1.35373050845705,-0.994552475040463,-1.54033302183652,0.00904776761972331,-0.948968352273735,1.07638205421363,-0.645542463727091,-1.42065348896737
"GBM-484",-0.737234717229214,-1.37716951065268,-1.26936469859352,-0.545425657093921,-1.13056579240369,0.414676742108993,-1.30986214791132,-1.31650711801268,-1.14359091955843,-1.42620381997867,-0.948098709790858,-1.30788207016111,-1.53480116081874,-0.963367339533013,-0.80883242173072,-0.876411873298039,-0.846076716192788,0.249513376784508,-0.876025517028353,-1.46377823057693,1.17760760250059,-1.45571752930583,-1.52578498299737,-0.351813382256972,0.963865829745644,-1.28174911225886,-1.2436993512474,-1.31653501459572,-0.820982756591701,0.755673144469985,-1.52177552499227,1.90281031099805,-1.30443566695093,0.986021035004728,-0.913515526168477,-1.24144631636602,-1.06672716917171,-1.39774084804459,-1.40861570169344,-1.43432863731212,-1.50056130947249,-1.14086653127742,-0.334178584898345,-0.974901321042017,0.693787187825344,-0.797392334186916,-1.23009332997473,-0.805376478287821,-0.961536736486211,-0.739045187795607,-0.76970694293106,-1.20391404052547,2.77433475829422,-0.79816405257153,-1.64190130977183,0.532537788339043,-1.02997283180064,-1.29478979097404,-0.969654502374994,-1.48000128153403,0.149534576969788,-0.136123464762895,0.936291109763378,-1.21355750826169,-0.740193411095061
"GBM-485",-0.767216411756553,-1.40062966164379,0.976149451671926,2.16331541695727,-1.17193023174485,-0.225981119760023,-1.32511569455911,-1.35384569291198,-1.17920934209194,-1.45375938652316,-0.12476684292633,-1.33993123707209,-1.56223781258668,-0.998634645877932,-0.184097278924609,-0.891829172946057,-0.897792485352183,-0.621289916198885,-0.923487576747574,-0.90314477305601,-0.344369344295695,-1.48678236241766,-1.54765108318988,-1.0462694648138,-1.30560515513934,-1.30913491403994,-1.27312393806833,-1.33342940276918,-1.51964031333682,-0.535385979313715,-1.54961157281685,0.850592999558959,-1.33847777581533,0.230429453951299,-0.952429954607827,-1.27604078048515,-1.08596504498015,-1.4259313363218,-0.328071913465656,-1.44788499260572,-1.5216623370866,-1.17274677497958,-1.34386590181572,-0.991053393277414,0.644258905208789,-0.835190246779859,-1.25777734358058,0.57545188509724,-0.37604186364346,-1.38651880581884,-0.0832563070635853,-1.23661857337061,-0.429551950710541,-0.830749102417723,-1.66747489269156,-1.1679992133334,-0.462365729759756,-0.525834970027422,-0.98118519680055,-1.50315220156609,-0.914724897460443,0.261639594179005,0.406112904162188,-0.579216720570704,-1.37319594156625
"GBM-486",4.85425273823719,-1.3377293906916,-1.21028678614666,0.767724093454532,5.4510630945477,0.0754287235409523,-1.25941259173537,5.11993898351338,1.8643148191139,-1.37987867695115,-0.869991919817842,-1.25400249418989,-1.4886759318094,-0.904077576501416,0.647800231984891,-0.828340292398048,7.43264837997398,6.94397061768453,6.7442325854069,0.0676110512271315,2.63115648651079,0.742696246938504,-1.48902470745606,-0.278238013402534,-1.24255900618105,-1.23570936989379,-1.19423209784127,-1.26135751490596,-1.43768826129834,1.21079937570381,-1.47497884981911,1.03655217828666,6.17927726107973,0.258066781633856,0.45798075796746,5.19818416101261,-1.01245629933098,-1.35034830398822,-1.36617880213271,-1.37872601168198,-1.4551086652313,-1.08727094118602,-1.26228749110901,-0.935028708700072,1.90109911169384,0.0595601327797753,-1.18189333492258,-0.773720439757027,-0.907376154848795,-1.30649394164198,1.07451683571841,-1.14893269368024,0.575631749758467,-0.719813896946928,-1.59890818587543,-1.09401533394756,0.0518489488620145,-0.759429762677463,-0.325546832770484,-1.44108102634811,-0.855234652174186,-0.0514557384501521,1.88351571871014,0.651783811089157,-0.256984610054374
"GBM-499",-0.697912531367175,-1.34652386547096,-0.0556698459638698,-0.513668833336404,-1.07653204250707,-1.39847138378133,-1.27257641765269,-1.267732294765,-1.09706310567911,-1.39020839456884,-0.887408403215765,-1.26601672164328,-1.49896107200713,-0.183061424206044,-0.788851551698188,-0.842412013031162,-0.778521178610786,0.326324031996441,-0.81402653661681,-1.42559386555172,-0.281001299440467,-0.788217097639952,-1.4972216225884,-0.984211197507775,-1.25690171491451,-1.24597544802634,-1.20526245253882,-1.27366115723485,-1.4504518564632,-0.466990230258172,-0.91171602013072,0.524371982055789,-0.114698022517719,-1.36460289835496,-0.862682188955334,-0.435545131224489,-1.02664899385264,-1.3609160338492,-1.37564150770433,-1.39133244800194,-1.46524383048508,-1.0992218446267,-1.27369347179303,-0.949057178511257,1.87200206615486,0.0396208129417001,-1.19264111259845,-0.781995915739824,-0.919478082629198,-1.31768271140515,-0.744243879044834,-1.16119259726681,-0.335418744583278,-0.737284646738747,-1.60849491999707,-1.10659000062595,-0.989587393861251,-1.2652453493727,-0.930918027846567,-1.44975958013995,-0.868237754958041,-0.824385520080896,-0.279762591606496,-1.16868263716644,-1.30504567366544
"GBM-505",-0.76516006970851,-1.39901693359035,0.848411832895015,-0.567681683760395,-1.16908670393612,-0.829418096425494,-1.32406518860017,-1.35127891628558,-1.1767608144051,-1.45186512611488,-0.981175826337983,-1.33772807177335,-1.56035172677183,-0.996210255074427,-0.822562925483317,-0.890781912815181,-0.894237373035975,1.7010143431038,-0.92022487842939,-1.49100004194246,-0.342512340397088,-1.48464686346653,-1.5461479354389,-1.04539001084596,-1.30436502044135,-1.30725232382068,-1.27110119504997,-1.33249566043528,-1.51868639564658,-0.533364153492365,-1.54769803120152,-0.366293987629162,-1.33613760912226,-1.41567496275291,-0.949754848618458,-1.27366264307249,-1.08466085970701,-1.42399342930227,-1.43212315790253,-1.44695117620297,-0.679547211816058,-1.17055522201863,-1.34177427662063,-0.990005790309688,0.647642268730008,-0.076689927933466,-1.2567931898772,-0.821675825597954,-0.971768731454863,-1.38446701269495,-0.787498528853115,-1.23437035605889,-0.426743968846877,-0.828774837003703,-1.66571688036601,-1.16696816064494,-1.05497841467836,-0.522660250505308,-0.980592081572529,-1.50156073106734,-0.913869364496098,-0.909472110823303,0.410079810977315,-1.2455490125122,-1.37116459082996
"HD-1",1.00820215630661,-0.487478371438959,-1.25180361906145,3.53901685026448,-1.10989483293513,-1.42495040364697,-1.3008993523325,0.757864415734115,-0.418213047448398,-0.852042062306609,-0.924881241639031,-1.29186621110996,-1.52109030372309,-0.945743286804805,0.573625050982653,0.814705280191735,0.14664102835899,3.8605034219243,3.00292427776996,-1.44917055549831,3.61282278877059,-1.44019356919952,-1.51485788527734,0.374778892849996,-1.27867438883708,-0.71790365319701,-1.2289950677797,-0.652402801903697,-0.158509827197175,3.25477288163754,-1.50786507859165,3.63521295379072,0.14146743813424,-1.39201531400496,-0.894068905210369,-1.22415850159001,0.103894948857848,0.14806576990953,-1.39600121114334,0.674007546095611,-1.48705038013523,0.438236352232581,-1.298234273829,0.179609478094767,8.05321216819514,-0.777315782173838,-1.21576574270059,-0.796499729766923,0.580500183441953,-0.00726893034847786,-0.760031713593915,-0.483033554517824,4.78025829965172,-0.774874243279235,-1.06677414702503,-1.13364531609346,-1.01452312208472,-1.28348737431721,0.484223316747001,-1.46843212364708,-0.895438809821614,-0.855056326406005,-0.307057605079876,-1.19639033694114,-1.32887928228796
"HD-2-1",-0.572753988513828,-1.27970962605686,-1.12337816166325,-0.422359484591445,-0.958726596394718,-1.30497282721978,-1.17256691867624,-1.16139246414548,0.242953569707237,-1.31173045889859,-0.755090201083698,-1.17474106396213,-1.4208218042488,-0.816857301823325,-0.702653336552974,-0.735504967990149,-0.631235264576795,-0.426323673885475,0.870187152254635,0.205076129904777,1.13729401440116,-1.32666571496692,-1.43494722146162,1.35137228139337,-1.14793589271293,-1.16798100044407,0.253655118938951,-0.500198575441966,-1.35348302949801,-0.381611676081936,-1.40613696795074,-0.198420632073353,-0.428784995533988,-1.26780848118444,-0.751854345630901,-0.337020496454022,0.317551843547704,0.155332048752804,-1.30375052030267,-1.29555760350328,-1.38824396696207,1.03190452502492,-1.18703884564487,-0.072890910697489,4.79993391109373,-0.630494490774955,-1.11098705038084,-0.676077828784416,-0.159037082015461,0.761604837140676,1.79375885431633,-1.06805046496467,4.1650380395041,1.589626747057,-0.973314317916499,-1.01105651953917,-0.901538266380832,-1.20083197570077,0.728828051172417,-0.378404384079565,-0.769449317407953,-0.716085585471195,1.59250815672701,-0.351383199603444,-0.571106232536538
"HD-3-1",-0.684355577842759,-1.33597439762488,-1.20765795725763,-0.502608915595614,-1.0579314451381,-1.38370866217063,-1.2567856670132,-1.25094203218451,-1.08104635440638,-1.37781731646573,-0.866516350397622,-1.25160497911233,-1.48662346703008,-0.901439320756994,-0.780020459256391,-0.825532191542963,-0.755265836218086,-0.535017664090981,-0.792683985449666,-1.41244926609337,-0.268420690341926,-0.769917550682216,-1.48738896119643,0.153814311637149,-1.23969682793655,-1.23366070907014,-1.19203092079508,-1.25890224525947,-1.43514120515426,-0.453549396422323,-1.47289650725637,1.04181294971245,-1.24465904731599,-1.34931978504596,-0.845183302791934,-1.18069978237889,-1.00962405737128,-0.302029964457585,0.23927202928727,-1.37621031757941,-1.45308612890063,-1.08488606281571,-1.2600113555214,1.43474267974441,3.68870019382248,-0.726846636826755,-0.216512800027603,-0.771877194542019,0.144643018714988,-0.664456040858419,1.28216250720046,-1.14648615237642,4.5797195574472,1.82829408031409,-1.59699509244596,-1.09150597967792,-0.97568509627655,-1.25507496024056,-0.917583370015582,-0.508035054739162,-0.852639800769859,1.31958738733994,3.12098255841584,-0.460046755186404,0.0336847852103375
